Case_ID,Detection_Date,Region,Revenue_Stream,Fraud_Type,Is_Fraud_Confirmed,Detection_Time_Hours,Resolution_Time_Hours,Revenue_Loss_USD,Revenue_At_Risk_USD,Analyst_ID,Fraud_Prevented_USD
FRAUD2062,2023-04-19 21:59:52,Africa,Prepaid Data,Simbox,0,2.4,0.4,34.7,99.88,8,99.88
FRAUD2063,2023-11-18 23:15:14,Africa,Postpaid Voice,Wangiri,1,7.7,17.5,62.67,53.46,13,0.0
FRAUD2064,2023-12-25 12:04:16,Americas,Postpaid Voice,CLI Spoofing,1,4.3,14.0,50.38,170.33,6,0.0
FRAUD2065,2023-05-17 09:03:19,Europe,Prepaid Voice,CLI Spoofing,1,43.5,18.3,179.5,105.47,4,0.0
FRAUD2066,2023-05-14 16:37:47,Europe,Postpaid Voice,International Revenue Share Fraud,1,44.8,12.9,115.73,123.3,10,0.0
FRAUD2067,2023-02-14 09:16:26,Africa,Prepaid Voice,Simbox,1,35.2,25.3,165.7,235.18,14,0.0
FRAUD2068,2023-07-09 08:33:00,Africa,Prepaid Data,CLI Spoofing,1,20.0,31.0,82.68,123.61,12,0.0
FRAUD2069,2023-08-04 17:51:44,Africa,Postpaid Data,Subscription Fraud,1,1.7,1.4,35.7,100.32,5,0.0
FRAUD2070,2023-06-22 06:25:54,Africa,Prepaid Voice,CLI Spoofing,0,5.0,39.0,254.17,85.83,2,85.83
FRAUD2071,2023-09-11 20:57:34,Asia,Interconnect,Subscription Fraud,1,8.7,7.1,74.56,78.17,12,0.0
FRAUD2072,2023-07-27 17:34:45,Americas,Postpaid Data,International Revenue Share Fraud,1,5.2,7.3,166.71,22.16,1,0.0
FRAUD2073,2023-03-07 15:58:27,Europe,Interconnect,Wangiri,1,6.6,3.2,73.84,111.05,6,0.0
FRAUD2074,2023-02-08 18:28:30,Americas,Postpaid Voice,Subscription Fraud,0,13.1,6.9,99.8,78.4,4,78.4
FRAUD2075,2023-04-26 00:18:26,Africa,Postpaid Voice,CLI Spoofing,1,1.3,5.1,57.7,272.87,2,0.0
FRAUD2076,2023-08-07 04:08:39,Europe,Prepaid Voice,CLI Spoofing,1,31.6,8.1,76.88,198.56,8,0.0
FRAUD2077,2023-05-31 09:56:22,Americas,Prepaid Voice,Subscription Fraud,1,29.2,19.2,171.5,109.61,5,0.0
FRAUD2078,2023-12-27 21:10:56,Africa,Prepaid Voice,International Revenue Share Fraud,1,1.1,0.5,46.72,80.87,4,0.0
FRAUD2079,2023-08-27 05:08:40,Asia,Prepaid Voice,Subscription Fraud,1,19.2,5.5,47.44,58.05,11,0.0
FRAUD2080,2023-06-21 07:28:03,Americas,Postpaid Data,International Revenue Share Fraud,1,7.5,41.1,46.08,95.69,12,0.0
FRAUD2081,2023-09-07 04:19:28,Americas,Postpaid Data,CLI Spoofing,0,10.9,68.8,99.15,228.83,12,228.83
FRAUD2082,2023-03-07 08:06:22,Asia,Postpaid Voice,Subscription Fraud,1,1.8,2.2,218.53,183.03,10,0.0
FRAUD2083,2023-04-11 01:57:33,Americas,Prepaid Voice,Simbox,1,2.5,16.2,154.58,151.89,11,0.0
FRAUD2084,2023-07-31 03:55:22,Americas,Prepaid Data,International Revenue Share Fraud,1,7.2,2.4,86.7,126.98,2,0.0
FRAUD2085,2023-11-22 12:12:26,Americas,Prepaid Voice,International Revenue Share Fraud,1,3.0,10.0,25.48,127.12,14,0.0
FRAUD2086,2023-03-26 04:41:07,Americas,Prepaid Voice,Wangiri,1,5.6,22.7,41.51,145.16,3,0.0
FRAUD2087,2023-11-08 05:18:40,Europe,Postpaid Data,CLI Spoofing,1,4.3,15.7,125.62,36.85,10,0.0
FRAUD2088,2023-03-29 19:58:14,Asia,Postpaid Data,International Revenue Share Fraud,1,10.5,0.4,30.54,137.94,8,0.0
FRAUD2089,2023-03-25 12:16:07,Americas,Prepaid Voice,CLI Spoofing,1,6.4,16.9,73.96,152.22,10,0.0
FRAUD2090,2023-02-08 18:12:24,Africa,Interconnect,Wangiri,1,8.8,33.1,25.24,157.21,7,0.0
FRAUD2091,2023-09-14 12:06:04,Americas,Prepaid Voice,International Revenue Share Fraud,1,10.9,2.1,50.64,159.94,2,0.0
FRAUD2092,2023-04-06 19:11:41,Europe,Prepaid Data,Subscription Fraud,1,2.0,24.6,226.1,71.82,10,0.0
FRAUD2093,2023-05-13 17:12:51,Europe,Postpaid Data,Simbox,1,18.9,4.2,48.42,90.25,8,0.0
FRAUD2094,2023-09-24 01:03:12,Asia,Prepaid Voice,Simbox,0,16.9,22.9,116.72,167.65,5,167.65
FRAUD2095,2023-08-06 00:41:14,Europe,Postpaid Voice,International Revenue Share Fraud,1,22.1,10.4,28.68,121.55,13,0.0
FRAUD2096,2023-11-29 17:20:07,Asia,Prepaid Voice,Simbox,1,8.6,15.1,33.62,85.68,2,0.0
FRAUD2097,2023-08-02 08:04:09,Americas,Postpaid Data,Simbox,1,4.0,23.2,242.03,174.24,5,0.0
FRAUD2098,2023-01-24 16:41:16,Africa,Prepaid Data,Simbox,1,3.4,55.4,51.34,149.43,11,0.0
FRAUD2099,2023-08-25 13:51:32,Americas,Prepaid Data,Subscription Fraud,1,10.7,1.6,230.6,148.46,13,0.0
FRAUD2100,2023-01-31 19:59:44,Europe,Postpaid Data,CLI Spoofing,1,1.6,7.0,30.43,251.39,8,0.0
FRAUD2101,2023-09-04 02:41:34,Americas,Postpaid Data,International Revenue Share Fraud,1,7.1,14.6,53.75,169.03,10,0.0
FRAUD2102,2023-12-06 00:00:31,Asia,Postpaid Voice,International Revenue Share Fraud,1,5.6,28.6,110.3,67.67,11,0.0
FRAUD2103,2023-08-16 02:54:52,Africa,Prepaid Data,CLI Spoofing,1,24.5,29.2,112.93,311.15,12,0.0
FRAUD2104,2023-01-15 16:32:53,Africa,Prepaid Voice,CLI Spoofing,1,0.2,6.6,43.95,128.82,9,0.0
FRAUD2105,2023-08-04 13:44:00,Americas,Prepaid Data,Wangiri,1,11.1,34.3,38.85,54.0,11,0.0
FRAUD2106,2023-09-04 13:13:19,Asia,Postpaid Voice,Simbox,0,35.1,5.0,90.03,191.91,8,191.91
FRAUD2107,2023-11-17 11:54:29,Americas,Prepaid Voice,Simbox,1,22.3,46.7,81.59,59.67,4,0.0
FRAUD2108,2023-09-18 19:11:48,Asia,Prepaid Voice,Simbox,1,6.9,65.0,162.12,245.92,9,0.0
FRAUD2109,2023-12-18 20:49:18,Africa,Prepaid Voice,Wangiri,1,11.6,20.6,117.87,485.9,14,0.0
FRAUD2110,2023-12-07 05:36:26,Americas,Postpaid Data,International Revenue Share Fraud,1,14.3,60.7,197.45,96.12,9,0.0
FRAUD2111,2023-03-25 03:13:38,Europe,Prepaid Data,Subscription Fraud,1,3.8,22.5,96.78,168.06,9,0.0
FRAUD2112,2023-03-03 06:16:00,Africa,Prepaid Data,Wangiri,0,0.7,15.0,59.48,76.88,11,76.88
FRAUD2113,2023-03-11 02:12:19,Europe,Postpaid Data,CLI Spoofing,1,22.8,68.9,32.02,93.69,1,0.0
FRAUD2114,2023-06-07 12:23:54,Europe,Postpaid Voice,Subscription Fraud,1,0.3,3.8,188.47,62.33,4,0.0
FRAUD2115,2023-05-16 05:50:19,Asia,Interconnect,Subscription Fraud,1,0.4,4.2,109.72,38.01,8,0.0
FRAUD2116,2023-10-31 23:13:48,Africa,Interconnect,Simbox,1,25.7,109.3,33.99,208.78,9,0.0
FRAUD2117,2023-05-11 09:17:07,Asia,Postpaid Voice,Simbox,1,0.1,44.7,149.92,172.16,4,0.0
FRAUD2118,2023-04-25 01:10:31,Europe,Prepaid Voice,CLI Spoofing,1,3.9,25.4,102.47,247.92,8,0.0
FRAUD2119,2023-04-17 02:46:10,Africa,Prepaid Voice,Subscription Fraud,1,12.6,36.9,222.08,124.87,12,0.0
FRAUD2120,2023-04-08 18:50:49,Americas,Interconnect,CLI Spoofing,1,14.1,1.1,56.29,183.47,8,0.0
FRAUD2121,2023-03-29 05:34:53,Americas,Prepaid Data,CLI Spoofing,1,18.5,1.6,43.66,344.15,11,0.0
FRAUD2122,2023-11-19 01:25:20,Europe,Interconnect,CLI Spoofing,1,3.2,0.4,54.67,108.8,6,0.0
FRAUD2123,2023-03-13 03:29:15,Africa,Prepaid Data,International Revenue Share Fraud,1,8.3,10.7,61.13,71.86,7,0.0
FRAUD2124,2023-01-19 00:23:42,Africa,Postpaid Data,Simbox,1,23.1,48.0,280.62,48.98,1,0.0
FRAUD2125,2023-11-07 16:12:26,Asia,Prepaid Data,International Revenue Share Fraud,1,1.2,14.5,175.93,98.98,6,0.0
FRAUD2126,2023-05-16 01:58:14,Africa,Prepaid Voice,CLI Spoofing,1,22.7,43.8,211.73,129.27,3,0.0
FRAUD2127,2023-05-15 17:21:48,Asia,Interconnect,Simbox,1,13.2,0.2,154.04,227.23,9,0.0
FRAUD2128,2023-02-23 22:50:33,Americas,Prepaid Voice,Subscription Fraud,1,3.4,6.9,77.48,62.22,5,0.0
FRAUD2129,2023-10-12 15:21:12,Africa,Interconnect,CLI Spoofing,1,2.3,13.1,97.29,127.87,3,0.0
FRAUD2130,2023-12-07 17:57:06,Americas,Prepaid Voice,International Revenue Share Fraud,1,0.1,1.8,154.39,99.9,12,0.0
FRAUD2131,2023-03-09 09:29:29,Americas,Postpaid Voice,International Revenue Share Fraud,1,13.7,3.7,54.95,48.3,8,0.0
FRAUD2132,2023-01-24 03:51:45,Americas,Prepaid Data,International Revenue Share Fraud,1,3.9,98.9,82.61,157.74,6,0.0
FRAUD2133,2023-06-29 08:16:09,Africa,Postpaid Voice,Simbox,0,49.4,71.7,65.0,284.87,6,284.87
FRAUD2134,2023-02-23 16:37:48,Africa,Postpaid Data,International Revenue Share Fraud,1,44.1,30.0,95.14,81.53,8,0.0
FRAUD2135,2023-02-01 09:36:05,Americas,Prepaid Voice,Subscription Fraud,1,7.3,2.2,159.46,281.7,11,0.0
FRAUD2136,2023-06-05 01:21:04,Europe,Interconnect,Subscription Fraud,0,6.9,6.2,100.74,31.76,8,31.76
FRAUD2137,2023-03-03 06:17:27,Africa,Postpaid Voice,International Revenue Share Fraud,1,38.8,12.9,131.46,114.75,8,0.0
FRAUD2138,2023-11-30 13:10:22,Africa,Postpaid Voice,Wangiri,1,29.0,28.5,135.23,204.42,8,0.0
FRAUD2139,2023-07-11 21:36:03,Europe,Interconnect,Subscription Fraud,1,11.2,26.7,200.64,46.01,2,0.0
FRAUD2140,2023-03-06 13:14:55,Asia,Postpaid Data,Wangiri,0,8.4,5.0,119.97,83.1,12,83.1
FRAUD2141,2023-08-25 04:01:29,Africa,Postpaid Voice,Simbox,1,8.8,10.2,124.66,106.76,12,0.0
FRAUD2142,2023-04-28 21:14:51,Europe,Postpaid Data,Wangiri,1,0.4,18.6,63.01,148.68,11,0.0
FRAUD2143,2023-12-12 11:59:47,Americas,Interconnect,Subscription Fraud,1,8.7,13.3,186.18,98.58,2,0.0
FRAUD2144,2023-03-07 23:20:26,Asia,Postpaid Voice,Subscription Fraud,1,7.7,24.1,39.83,195.14,1,0.0
FRAUD2145,2023-08-15 16:14:56,Africa,Interconnect,CLI Spoofing,1,0.7,9.5,441.11,95.62,10,0.0
FRAUD2146,2023-02-03 14:05:16,Americas,Interconnect,Subscription Fraud,1,9.0,2.9,133.88,199.71,7,0.0
FRAUD2147,2023-09-22 16:13:37,Americas,Postpaid Voice,Simbox,1,6.0,17.2,87.05,79.42,10,0.0
FRAUD2148,2023-11-29 22:00:32,Americas,Postpaid Voice,CLI Spoofing,1,7.8,5.0,30.33,116.21,9,0.0
FRAUD2149,2023-12-20 00:34:48,Africa,Postpaid Data,Simbox,1,29.4,1.6,53.31,212.16,13,0.0
FRAUD2150,2023-10-30 05:05:52,Europe,Postpaid Data,CLI Spoofing,1,9.7,62.4,32.31,122.29,12,0.0
FRAUD2151,2023-08-17 07:46:57,Americas,Prepaid Data,Subscription Fraud,1,18.0,4.0,54.04,94.02,2,0.0
FRAUD2152,2023-02-28 04:19:39,Europe,Prepaid Voice,Wangiri,0,1.6,18.1,100.55,94.71,4,94.71
FRAUD2153,2023-03-13 10:05:24,Americas,Interconnect,Subscription Fraud,1,19.4,18.5,81.94,184.25,11,0.0
FRAUD2154,2023-06-29 20:20:03,Americas,Interconnect,Simbox,1,8.7,2.5,98.01,175.84,12,0.0
FRAUD2155,2023-12-03 03:17:15,Europe,Postpaid Data,Simbox,0,7.6,12.0,83.71,166.42,3,166.42
FRAUD2156,2023-09-27 22:32:04,Europe,Interconnect,Subscription Fraud,1,18.6,45.0,155.21,92.44,13,0.0
FRAUD2157,2023-02-21 09:35:29,Europe,Postpaid Voice,Wangiri,1,1.4,18.3,54.99,156.93,10,0.0
FRAUD2158,2023-07-14 15:46:38,Africa,Prepaid Voice,International Revenue Share Fraud,1,5.4,11.2,109.83,60.97,14,0.0
FRAUD2159,2023-02-22 09:04:44,Africa,Interconnect,Simbox,1,9.0,48.6,97.93,40.71,4,0.0
FRAUD2160,2023-10-21 16:15:32,Africa,Interconnect,Subscription Fraud,1,2.6,2.3,171.55,116.53,7,0.0
FRAUD2161,2023-03-17 20:56:56,Africa,Postpaid Voice,Simbox,1,11.8,11.8,69.69,363.98,6,0.0
FRAUD2162,2023-07-23 11:56:07,Asia,Postpaid Voice,International Revenue Share Fraud,0,10.5,1.8,357.43,72.11,3,72.11
FRAUD2163,2023-06-17 22:24:19,Asia,Postpaid Data,Subscription Fraud,1,10.9,5.2,31.17,124.02,4,0.0
FRAUD2164,2023-10-14 12:01:19,Asia,Postpaid Voice,International Revenue Share Fraud,1,0.1,21.2,13.09,55.02,9,0.0
FRAUD2165,2023-03-28 23:33:54,Africa,Prepaid Data,Simbox,1,13.4,0.6,118.02,155.69,9,0.0
FRAUD2166,2023-05-11 04:33:19,Africa,Interconnect,Simbox,1,7.4,4.1,41.54,245.65,7,0.0
FRAUD2167,2023-02-07 13:28:46,Europe,Postpaid Data,CLI Spoofing,1,22.3,12.9,52.77,163.65,1,0.0
FRAUD2168,2023-09-06 00:52:59,Americas,Interconnect,CLI Spoofing,1,1.6,28.7,2.87,124.92,4,0.0
FRAUD2169,2023-10-04 11:09:01,Africa,Interconnect,International Revenue Share Fraud,1,12.1,41.7,260.97,124.84,3,0.0
FRAUD2170,2023-04-30 20:38:53,Americas,Interconnect,Subscription Fraud,1,2.0,26.9,22.68,93.41,8,0.0
FRAUD2171,2023-03-18 10:18:35,Africa,Prepaid Data,Subscription Fraud,1,6.8,19.3,138.45,119.28,4,0.0
FRAUD2172,2023-04-15 02:53:35,Europe,Postpaid Voice,International Revenue Share Fraud,1,23.8,20.7,16.9,126.67,13,0.0
FRAUD2173,2023-11-26 15:55:21,Asia,Interconnect,CLI Spoofing,1,9.0,35.5,149.23,219.54,3,0.0
FRAUD2174,2023-11-02 01:50:21,Americas,Prepaid Data,Wangiri,1,5.2,10.1,108.79,409.11,13,0.0
FRAUD2175,2023-05-26 03:14:31,Americas,Interconnect,CLI Spoofing,1,12.7,0.7,73.12,46.82,6,0.0
FRAUD2176,2023-09-21 23:31:35,Europe,Interconnect,Subscription Fraud,1,12.7,4.5,120.41,231.38,3,0.0
FRAUD2177,2023-09-30 04:13:10,Europe,Interconnect,International Revenue Share Fraud,1,9.7,12.8,88.12,77.97,11,0.0
FRAUD2178,2023-08-08 03:23:43,Europe,Postpaid Voice,Simbox,1,6.3,17.8,101.04,122.45,8,0.0
FRAUD2179,2023-05-11 00:26:58,Asia,Postpaid Voice,International Revenue Share Fraud,1,0.6,7.4,40.28,162.16,12,0.0
FRAUD2180,2023-10-13 12:48:09,Africa,Postpaid Data,Wangiri,1,2.3,41.1,138.39,124.13,8,0.0
FRAUD2181,2023-09-25 00:58:23,Americas,Postpaid Voice,Simbox,0,12.9,0.3,114.89,95.15,13,95.15
FRAUD2182,2023-05-21 09:27:12,Africa,Prepaid Voice,Simbox,1,20.9,3.2,39.39,52.11,9,0.0
FRAUD2183,2023-05-29 12:38:57,Africa,Postpaid Voice,Wangiri,1,10.8,33.8,130.59,75.25,13,0.0
FRAUD2184,2023-01-03 17:38:46,Africa,Interconnect,CLI Spoofing,1,3.6,6.4,147.29,239.71,7,0.0
FRAUD2185,2023-08-19 07:45:08,Americas,Postpaid Voice,International Revenue Share Fraud,1,14.4,29.3,56.19,135.38,7,0.0
FRAUD2186,2023-11-26 02:19:03,Africa,Postpaid Voice,International Revenue Share Fraud,1,9.3,24.9,138.95,26.17,8,0.0
FRAUD2187,2023-09-29 13:44:14,Asia,Postpaid Data,CLI Spoofing,1,6.6,0.3,131.79,381.22,2,0.0
FRAUD2188,2023-02-17 06:07:06,Europe,Interconnect,CLI Spoofing,1,13.5,91.2,63.11,88.5,8,0.0
FRAUD2189,2023-07-04 09:54:33,Africa,Postpaid Data,International Revenue Share Fraud,1,3.9,57.1,114.39,57.69,5,0.0
FRAUD2190,2023-02-10 11:59:55,Asia,Prepaid Data,Simbox,1,6.0,7.5,120.01,113.11,12,0.0
FRAUD2191,2023-08-15 13:43:20,Americas,Postpaid Data,CLI Spoofing,1,9.7,29.0,83.31,64.36,7,0.0
FRAUD2192,2023-05-31 20:05:51,Europe,Prepaid Voice,International Revenue Share Fraud,1,26.4,19.3,44.69,167.7,10,0.0
FRAUD2193,2023-07-25 07:26:30,Asia,Prepaid Voice,International Revenue Share Fraud,1,17.1,23.8,420.5,91.65,9,0.0
FRAUD2194,2023-07-04 23:53:15,Africa,Prepaid Voice,Wangiri,1,9.5,10.1,71.02,215.99,2,0.0
FRAUD2195,2023-09-08 06:22:01,Americas,Prepaid Data,Wangiri,1,31.9,16.8,116.84,105.05,4,0.0
FRAUD2196,2023-02-26 22:20:12,Africa,Interconnect,CLI Spoofing,1,36.4,36.5,2.52,49.62,4,0.0
FRAUD2197,2023-02-27 13:22:25,Europe,Postpaid Voice,CLI Spoofing,1,1.4,21.3,61.21,91.72,14,0.0
FRAUD2198,2023-06-07 02:16:57,Europe,Postpaid Data,CLI Spoofing,0,3.9,30.2,61.26,135.07,14,135.07
FRAUD2199,2023-07-26 18:55:27,Africa,Prepaid Voice,CLI Spoofing,0,1.2,93.8,100.02,124.57,3,124.57
